日期,股票代號,開盤價,收盤價,收盤-開盤,最高價,最低價,日振幅,漲跌幅(%),成交量,量增率(%),5日均量,5日最大量_日期,5日最大量,10日均量,10日最大量_日期,10日最大量,20日均量,20日最大量_日期,20日最大量,實體(%),上影(%),下影(%),K線型態,跳空缺口,5日平均,10日平均,20日平均,5日上升幅度,10日上升幅度,20日上升幅度,5日扣抵值,5日扣抵影響(%),10日扣抵值,10日扣抵影響(%),20日扣抵值,20日扣抵影響(%),均線得分,均線方向,均線排列,均線距離(%),均線狀態,趨勢強度說明,趨勢等級,5日乖離,10日乖離,20日乖離,總成交金額(億),法人總買超(億),買超-外資(億),買超-投信(億),買超-自營商(億),買超-融資(億),資金走向,資金走向判讀
2025-07-10,TAIEX,22566.51,22693.25,126.7400000000016,22699.29,22513.35,185.94000000000233,,5553213493,,,,,,,,,,,0.6816177261482199,0.03248359685920618,0.2858986769925739,🟥 長紅K,,,,,,,,,,,,,,0,糾結,糾結,,正常,❓ 趨勢不明,0.0,,,,3273.9354995,103.04702793,101.12184462,0.72774205,1.1974412600000015,,,
2025-07-11,TAIEX,22602.81,22751.03,148.21999999999753,22770.01,22601.95,168.05999999999767,0.0025461315589436874,7092180625,0.27713091418867947,,,,,,,,,,0.8819469237177173,0.11293585624181736,0.005117220040465274,🟥 長紅K,,,,,,,,,,,,,,0,糾結,糾結,,正常,❓ 趨勢不明,0.0,,,,3379.82404672,176.53180581,170.55333325,-22.02313892,28.00161148,-1.375340000000051,-26.93646581000243,偏重小型股(空)
2025-07-14,TAIEX,22679.18,22614.97,-64.20999999999913,22735.23,22525.66,209.5699999999997,-0.005980388580209234,4853105700,-0.31571036376417727,,,,,,,,,,0.3063892732738427,0.2674524025385282,0.4261583241876291,🟩 中實體K,,,,,,,,,,,,,,0,糾結,糾結,,正常,❓ 趨勢不明,0.0,,,,2815.12623505,-114.71413514,-27.4576226,-9.90359158,-77.35292096,,,
2025-07-15,TAIEX,22618.43,22835.94,217.5099999999984,22888.23,22588.26,299.97000000000116,0.009770961447218259,5429807871,0.11883157026643784,,,,,,,,,,0.7251058439177169,0.17431743174317654,0.1005767243391065,🟥 長紅K,,,,,,,,,,,,,,0,糾結,糾結,,正常,❓ 趨勢不明,0.0,,,,3198.70598,214.73026095,185.52334347,-4.50513764,33.71205512,,,
2025-07-16,TAIEX,22967.51,23042.9,75.39000000000306,23106.43,22923.12,183.3100000000013,0.009062906979086597,6375009305,0.17407640499550928,5860663398.8,2025-07-11,7092180625.0,,,,,,,0.4112705253396024,0.3465713818122218,0.24215809284817577,🟥 中實體K,131.5699999999997,22787.618,,,,,,22693.25,0.015173871344318702,,,,,0,糾結,糾結,0.0,糾結,🤝 盤整區間,0.0,0.01120266277940954,,,3912.95025263,242.96654823,139.04455627,25.31636541,78.60562655,1.4980799999998453,-169.0746282299968,偏重小型股(空)
2025-07-17,TAIEX,23042.97,23113.28,70.30999999999767,23159.54,22923.37,236.1700000000019,0.003054303060812544,5826064387,-0.08610888105989987,5915233577.6,2025-07-11,7092180625.0,,,,,,,0.2977092772155528,0.1958758521404144,0.5064148706440328,🟥 錘子線,,22871.624,,,84.00600000000122,,,22751.03,0.01567280801340182,,,,,1,糾結,糾結,0.0,糾結,🤝 盤整區間,0.0,0.010565756065244822,,,3435.59779087,99.28239817,4.91458351,-8.74370364,103.1115183,11.086250000000291,-40.05864817000261,偏重小型股(空)
2025-07-18,TAIEX,23345.72,23383.13,37.409999999999854,23468.21,23276.02,192.1899999999987,0.011675106259258841,6130525974,0.05225853453994792,5722902647.4,2025-07-16,6375009305.0,,,,,,,0.1946511264894121,0.4426869243977246,0.3626619491128633,🟥 中實體K,232.44000000000233,22998.044,,,126.42000000000189,,,22614.97,0.032851034057459365,,,,,1,糾結,糾結,0.0,糾結,🤝 盤整區間,0.0,0.01674429355818257,,,3812.97826285,419.00432098,310.07550251,33.75993489,75.16888358,1.3017699999995784,-382.8960909799997,偏重小型股(空)
2025-07-21,TAIEX,23314.29,23340.56,26.270000000000437,23403.83,23243.79,160.04000000000087,-0.0018205432720084826,5279612934,-0.1387993532053829,5808204094.2,2025-07-16,6375009305.0,,,,,,,0.16414646338415578,0.3953386653336671,0.44051487128217703,🟥 中實體K,,23143.162,,,145.11799999999857,,,22835.94,0.02161987544429108,,,,,1,糾結,糾結,0.0,糾結,🤝 盤整區間,0.0,0.008529430853052883,,,3163.45580296,33.28580601,41.29645295,-28.87288583,20.86223889,13.658230000000003,-20.67403600999957,偏重小型股(空)
2025-07-22,TAIEX,23301.66,22987.92,-313.7400000000016,23486.08,22985.9,500.1800000000003,-0.015108463550146313,6889507061,0.30492654426094334,6100143932.2,2025-07-22,6889507061.0,,,,,,,0.6272541884921456,0.3687072653844652,0.004038546123389174,🟩 長黑K,,23173.557999999997,,,30.395999999997002,,,23042.9,-0.002391690940285298,,,,,1,糾結,糾結,0.0,糾結,🤝 盤整區間,0.0,-0.008010768134957913,,,4490.09636028,117.99755115,100.24486454,-25.21022464,42.96291125,-49.231129999999666,-382.5064211500019,偏重小型股(空)
2025-07-23,TAIEX,23063.57,23318.67,255.09999999999854,23318.67,23063.57,255.09999999999854,0.014387991606026123,6238239859,-0.09453030474221906,6072790043.0,2025-07-22,6889507061.0,5966726720.9,2025-07-11,7092180625.0,,,,1.0,0.0,0.0,🟥 長紅K,,23228.712,23008.165,,55.15400000000227,,,23113.28,0.008807963747503585,22693.25,0.026820569097637144,,,1,糾結,糾結,0.9539874416691191,正常,❓ 趨勢不明,0.0,0.003872707190997018,0.013495426514891447,,3609.08872117,179.55763481,84.3168885,-11.92160484,107.16235115,34.297709999999825,41.244655189998724,偏重大型股(多)
