日期,股票代號,開盤價,收盤價,收盤-開盤,最高價,最低價,日振幅,漲跌幅(%),成交量,量增率(%),5日均量,5日最大量_日期,5日最大量,10日均量,10日最大量_日期,10日最大量,20日均量,20日最大量_日期,20日最大量,實體(%),上影(%),下影(%),K線型態,跳空缺口,5日平均,10日平均,20日平均,5日上升幅度,10日上升幅度,20日上升幅度,5日扣抵值,5日扣抵影響(%),10日扣抵值,10日扣抵影響(%),20日扣抵值,20日扣抵影響(%),均線得分,均線方向,均線排列,均線距離(%),均線狀態,趨勢強度說明,趨勢等級,5日乖離,10日乖離,20日乖離,總成交金額(億),法人總買超(億),買超-外資(億),買超-投信(億),買超-自營商(億),買超-融資(億),資金走向,資金走向判讀
2025-01-16,TAIEX,22817.52,23025.1,207.5799999999981,23147.69,22817.52,330.16999999999825,0.02267553855125809,5748443851,0.10528398074706669,6002631571.6,2025-01-13,7967679227.0,6358034993.9,2025-01-13,7967679227.0,,,,0.6287064239634104,0.37129357603658963,0.0,🟥 長紅K,60.06000000000131,22767.476000000002,23043.311999999998,,-11.205999999998312,19.30399999999645,,23011.86,0.0005750246470155597,22908.3,0.0050727249827362,,,0,糾結,糾結,1.2042403636453303,正常,❓ 趨勢不明,0.0,0.011315439620974943,-0.0007903377778333053,,3422.12868225,301.66933068,253.52315094,-41.41218843,89.55836817,,,
2025-01-17,TAIEX,23190.12,23148.08,-42.039999999997235,23209.88,22905.53,304.3500000000022,0.0053411277258297776,5442058343,-0.053298860690219864,5887287751.0,2025-01-13,7967679227.0,6282447954.8,2025-01-13,7967679227.0,,,,0.13813044192540475,0.06492525053393099,0.7969443075406643,🟩 錘子線,,22794.72,23067.29,,27.243999999998778,23.978000000002794,,22488.33,0.028501283907779822,23547.71,-0.017264066825412618,,,2,上揚,糾結,1.1886526560872481,正常,❓ 趨勢不明,0.0,0.015501835512785441,0.003502362002645342,,3282.02713193,108.73615651,132.11785391,-15.81606932,-7.56562808,,,
2025-01-20,TAIEX,23203.47,23266.82,63.349999999998545,23346.64,23176.43,170.20999999999913,0.005129583101492563,5022728587,-0.0770535208501347,5298297623.0,2025-01-16,5748443851.0,6069418881.2,2025-01-13,7967679227.0,,,,0.3721872980435866,0.46895012043945783,0.1588625815169556,🟥 中實體K,,22950.417999999998,23039.201,,155.69799999999668,-28.088999999999942,,22797.52,0.020170354178181603,23651.27,-0.016523530074157137,,,0,糾結,糾結,0.38610017621586773,糾結,🤝 盤整區間,0.0,0.013786328423299387,0.00987963948923397,,2799.23971725,139.15320187,91.59647837,23.27497734,24.281746159999997,,,
2025-01-21,TAIEX,23266.49,23300.01,33.5199999999968,23377.64,23174.02,203.61999999999898,0.0014264948970249777,4315813970,-0.14074314483758107,5145983955.2,2025-01-16,5748443851.0,5759290942.9,2025-01-13,7967679227.0,,,,0.1646203712798201,0.38124938611139086,0.45413024260878904,🟥 中實體K,,23050.915999999997,23004.075,,100.49799999999959,-35.126000000000204,,22514.57,0.03370985677688545,23407.33,-0.004606006606864261,,,0,糾結,糾結,0.2034133499233415,糾結,🤝 盤整區間,0.0,0.010806251690822222,0.012864459883737888,,2623.17819587,-6.16746009,2.59149175,13.25942937,-22.018381209999998,,,
2025-01-22,TAIEX,23472.67,23525.41,52.7400000000016,23642.08,23472.67,169.4100000000035,0.009673815590637149,5160999257,0.1958345037286211,5138008801.6,2025-01-16,5748443851.0,5668412316.3,2025-01-13,7967679227.0,,,,0.3113157428723246,0.6886842571276753,0.0,🟥 中實體K,172.65999999999985,23253.084,23015.882999999998,,202.16800000000148,11.807999999997264,,23025.1,0.02126679194964089,23081.13,0.01888511188540386,,,2,上揚,糾結,1.0253135757277698,正常,❓ 趨勢不明,0.0,0.011711392776975344,0.02213806005183472,,3576.89238684,203.76989358,156.18985734,7.67169584,39.9083404,,,
2025-02-03,TAIEX,22796.71,22694.71,-102.0,22796.71,22502.2,294.5099999999984,-0.03531075547673774,7689151963,0.48985721177366953,5526150424.0,2025-02-03,7689151963.0,5764390997.8,2025-01-13,7967679227.0,,,,0.34633798512784136,0.0,0.6536620148721587,🟩 中實體K,-675.9599999999991,23187.006,22977.241,,-66.0779999999977,-38.64199999999619,,23148.08,-0.019976902106261882,23011.86,-0.013974622279817696,,,-2,下彎,糾結,0.9087768722838668,正常,❓ 趨勢不明,0.0,-0.021231546668854188,-0.012296123803549898,,5250.40931202,-848.88208604,-743.79746765,98.90099472,-203.98561311,,,
2025-02-04,TAIEX,22836.27,22793.96,-42.31000000000131,22934.31,22720.62,213.69000000000233,0.0043732658403654425,6940459300,-0.0973699917237544,5825830615.4,2025-02-03,7689151963.0,5856559183.2,2025-01-13,7967679227.0,,,,0.1979970986007808,0.45879545135476535,0.34320745004445385,🟩 中實體K,,23116.181999999997,22955.451,,-70.82400000000416,-21.790000000000873,,23266.82,-0.02074496928133596,22488.33,0.013408376605030341,,,-2,下彎,糾結,0.6977438807085311,正常,❓ 趨勢不明,0.0,-0.013939239620106727,-0.007034973958908575,,4224.45543425,-209.7063726,-152.56468538,-18.14343616,-38.99825106,,,
2025-02-05,TAIEX,22916.38,23161.58,245.20000000000073,23249.33,22916.38,332.9500000000007,0.01612795670432003,5984578780,-0.1377258303351768,6018200654.0,2025-02-03,7689151963.0,5658249138.5,2025-02-03,7689151963.0,,,,0.7364469139510442,0.2635530860489557,0.0,🟥 長紅K,,23095.134,23022.775999999998,,-21.047999999998865,67.32499999999709,,23300.01,-0.005976707979334598,22797.52,0.015718271378722923,,,0,糾結,糾結,0.3137956598640319,糾結,🤝 盤整區間,0.0,0.002877056266484687,0.006028986252570226,,3587.69679873,329.53800458,254.03258523,48.77790362,26.72751573,,,
2025-02-06,TAIEX,23226.5,23316.6,90.09999999999854,23348.42,23216.65,131.7699999999968,0.006692980357989256,5581052121,-0.06742774618466967,6271248284.2,2025-02-03,7689151963.0,5708616119.7,2025-02-03,7689151963.0,,,,0.6837671700690653,0.24148136905213996,0.07475146087879475,🟥 長紅K,,23098.452,23074.684,,3.3180000000029395,51.908000000003085,,23525.41,-0.008955422317147497,22514.57,0.03439738212260788,,,2,上揚,糾結,0.10295163837258109,糾結,🤝 盤整區間,0.0,0.009444269252329005,0.010484043898499213,,3412.01513147,72.96894513,28.96083966,27.30147022,16.70663525,,,
2025-02-07,TAIEX,23289.97,23478.27,188.29999999999927,23478.27,23254.17,224.10000000000218,0.006933686729626185,5980328909,0.07154149062640514,6435114214.6,2025-02-03,7689151963.0,5786561508.1,2025-02-03,7689151963.0,6129949873.6,2025-01-13,7967679227.0,0.8402498884426481,0.0,0.15975011155735191,🟥 長紅K,,23089.023999999998,23171.053999999996,23097.531,-9.428000000003522,96.36999999999534,,22694.71,0.03337383887313679,23025.1,0.01930167767897728,22832.06,0.02752374855557923,0,糾結,糾結,0.3548132692982489,糾結,🤝 盤整區間,0.0,0.016858486525892252,0.013258611369167929,0.01648396965026268,3622.85982102,221.10610328,141.66329151,16.39438415,63.04842762,,,
2025-02-10,TAIEX,23421.77,23252.14,-169.63000000000102,23448.16,23163.85,284.3100000000013,-0.009631459217395532,5799480347,-0.030240571171233552,6057179891.4,2025-02-04,6940459300.0,5791665157.7,2025-02-03,7689151963.0,6074850075.8,2025-01-13,7967679227.0,0.5966374731806839,0.09282121627800392,0.3105413105413122,🟩 中實體K,,23200.51,23193.758,23118.535,111.48600000000079,22.70400000000518,21.004000000000815,22793.96,0.019704852972672635,23148.08,0.0044752870058410825,22908.3,0.01478745612231821,3,上揚,多頭排列,0.35378374829741166,糾結,🌤️ 穩定多頭,2.0,0.002225382114444942,0.002517142758840451,0.0057791291705983775,3347.93847718,-239.84998027,-188.90820754,0.96602183,-51.90779456,,,
2025-02-11,TAIEX,23321.92,23384.05,62.13000000000102,23485.51,23289.76,195.75,0.0056730262246829696,5923166370,0.021327087187041037,5853721305.4,2025-02-05,5984578780.0,5839775960.4,2025-02-03,7689151963.0,6061111957.6,2025-01-13,7967679227.0,0.31739463601533086,0.5183141762452063,0.16429118773946286,🟥 中實體K,,23318.528,23217.355,23142.322500000002,118.01800000000003,23.596999999997934,23.787500000002183,23161.58,0.009513749756778553,23266.82,0.005013246208419823,23547.71,-0.006998787635161568,3,上揚,多頭排列,0.7586540098251943,正常,🌤️ 穩定多頭,2.0,0.0028098686160636234,0.007179758417787027,0.010445256736872334,3550.49928998,119.36699558,93.01893384,28.77096866,-2.42290692,,,
2025-02-12,TAIEX,23449.31,23289.75,-159.5600000000013,23528.61,23289.75,238.86000000000058,-0.004032663289720954,6224128986,0.05081110291352495,5901631346.6,2025-02-12,6224128986.0,5959916000.3,2025-02-03,7689151963.0,6014667440.75,2025-01-13,7967679227.0,0.6680063635602483,0.33199363643975166,0.0,🟩 長黑K,,23344.162,23219.647999999997,23129.4245,25.634000000001834,2.2929999999978463,-12.898000000001048,23316.6,-0.001152867677841048,23300.01,-0.0004405371461693835,23651.27,-0.01552270848763943,1,糾結,多頭排列,0.9243544292667287,正常,❓ 趨勢不明,0.0,-0.0023308611377868375,0.0030190810816771467,0.006931668360360588,3785.82968874,-9.36036339,26.33148447,-35.0759517,-0.61589616,,,
2025-02-13,TAIEX,23263.28,23399.41,136.13000000000102,23413.1,23206.45,206.64999999999782,0.004708509108084022,7333190894,0.1781874878388004,6252059101.2,2025-02-13,7333190894.0,6261653692.7,2025-02-03,7689151963.0,6010472317.8,2025-01-13,7967679227.0,0.6587466731188117,0.06624727800628519,0.27500604887490304,🟥 長紅K,,23360.724,23229.588,23116.8315,16.56199999999808,9.940000000002328,-12.593000000000757,23478.27,-0.0033701704444684968,23525.41,-0.005384751153982088,23407.33,-0.0003384700725360978,1,糾結,多頭排列,1.049644933449316,正常,❓ 趨勢不明,0.0,0.0016560274416153162,0.007310590269616496,0.01222392869887898,3868.60774177,76.84639503,10.77795016,11.54301058,54.52543429,,,
2025-02-14,TAIEX,23198.39,23152.61,-45.779999999998836,23276.24,23142.95,133.29000000000087,-0.010547274482561708,7543572464,0.028688953150276468,6564707812.2,2025-02-14,7543572464.0,6499911013.4,2025-02-03,7689151963.0,6084161664.85,2025-01-13,7967679227.0,0.34346162502812316,0.5840648210668593,0.07247355390501757,🟩 中實體K,,23295.592,23192.308,23104.095500000003,-65.13199999999779,-37.279999999998836,-12.735999999997148,23252.14,-0.004298867384713812,22694.71,0.01977746785351636,23081.13,0.0030873409088651156,-3,下彎,多頭排列,0.8255108879583606,正常,⚠️ 多頭轉弱,1.0,-0.006137727686851657,-0.001711688202830021,0.002099822518479353,4150.69809659,-304.15875429,-245.9265298,-31.93639954,-26.29582495,,,
2025-02-17,TAIEX,23258.17,23505.33,247.1600000000035,23510.68,23242.84,267.84000000000015,0.015234567506644009,7348992216,-0.025794177616585562,6874610186.0,2025-02-14,7543572464.0,6465895038.7,2025-02-14,7543572464.0,6115143018.25,2025-01-13,7967679227.0,0.9227897252090926,0.01997461170847723,0.05723566308243018,🟥 長紅K,,23346.230000000003,23273.370000000003,23125.3055,50.63800000000265,81.06200000000172,21.20999999999549,23384.05,0.005159680804311297,22793.96,0.030264199651738672,23011.86,0.020993961795048234,3,上揚,多頭排列,0.9502823113008788,正常,🌤️ 穩定多頭,2.0,0.006814804788610346,0.009966755996230847,0.01643327479500771,3718.96633006,328.84161206,247.46848628,46.81851979,34.55460599,,,
2025-02-18,TAIEX,23550.5,23666.11,115.61000000000058,23666.11,23454.09,212.02000000000044,0.00684015072326144,6663218845,-0.09331529423952244,7022620681.0,2025-02-14,7543572464.0,6438170993.2,2025-02-14,7543572464.0,6147365088.2,2025-01-13,7967679227.0,0.5452787472879933,0.0,0.4547212527120067,🟥 中實體K,,23402.642,23360.585,23158.018000000004,56.411999999996624,87.21499999999651,32.71250000000509,23289.75,0.015902909265612327,23161.58,0.021318670453234555,22488.33,0.04976652267736433,3,上揚,多頭排列,1.0495694119862833,正常,🌤️ 穩定多頭,2.0,0.011258045138664291,0.013078653638168798,0.02194021958183109,3394.91493248,78.50900162,81.6738678,-21.82902287,18.66415669,,,
2025-02-19,TAIEX,23589.44,23604.08,14.640000000003056,23683.46,23550.99,132.46999999999753,-0.002621047565484942,7287234134,0.0936507270008479,7235241710.6,2025-02-14,7543572464.0,6568436528.6,2025-02-14,7543572464.0,6113342833.55,2025-02-03,7689151963.0,0.11051558843514252,0.5992300143428615,0.290254397221996,🟥 流星線,,23465.508,23404.835,23213.8055,62.866000000001804,44.25,55.78749999999491,23399.41,0.008670958580042173,23316.6,0.01217925036688586,22797.52,0.034170363767619887,3,上揚,多頭排列,1.0774297985513932,正常,🌤️ 穩定多頭,2.0,0.005905348394758814,0.008512984603395094,0.016812172394569395,3896.33272203,-115.40816436,-25.77155686,-59.84721539,-29.789392109999998,,,
2025-02-20,TAIEX,23530.97,23487.46,-43.51000000000204,23576.71,23400.75,175.95999999999913,-0.004940671273779898,7049129458,-0.0326742179023831,7178429423.4,2025-02-14,7543572464.0,6715244262.3,2025-02-14,7543572464.0,6211930191.0,2025-02-03,7689151963.0,0.2472721072971258,0.25994544214593196,0.49278245055694225,🟩 中實體K,,23483.118,23421.921,23248.302499999998,17.609999999996944,17.08599999999933,34.49699999999939,23152.61,0.014256543704598052,23478.27,0.000391272619516912,22514.57,0.04142167778039854,3,上揚,多頭排列,1.004152453664665,正常,🌤️ 穩定多頭,2.0,0.00018489878558718451,0.0027981906351746584,0.010287095154581767,3910.59983367,-238.87470132,-167.97318303,-64.49621962,-6.4052986700000005,,,
2025-02-21,TAIEX,23526.13,23730.25,204.11999999999898,23732.58,23488.42,244.1600000000035,0.01033700536371327,7160637295,0.01581866777513224,7101842389.6,2025-02-17,7348992216.0,6833275100.9,2025-02-14,7543572464.0,6309918304.5,2025-02-03,7689151963.0,0.8360091743119105,0.009542922673663634,0.1544479030144259,🟥 長紅K,,23598.646,23447.119,23309.086499999998,115.52800000000207,25.19800000000032,60.78399999999965,23505.33,0.00947819765910592,23252.14,0.020147701773053407,23025.1,0.029715236881196004,3,上揚,多頭排列,1.2347101606774187,正常,🌤️ 穩定多頭,2.0,0.00557676063279221,0.0120753001680079,0.018068640313295952,4002.8954394,172.82206083,178.86537125,-48.05264874,42.00933832,,,
2025-02-24,TAIEX,23573.8,23565.31,-8.489999999997963,23605.22,23461.43,143.79000000000087,-0.006950622096269474,7075015428,-0.011957297021563498,7047047032.0,2025-02-19,7287234134.0,6960828609.0,2025-02-14,7543572464.0,6376246883.35,2025-02-03,7689151963.0,0.05904443980803888,0.21851310939565827,0.7224424507963029,🟩 錘子線,,23610.642,23478.435999999998,23336.097,11.995999999999185,31.316999999999098,27.010500000003958,23666.11,-0.004277473964908557,23384.05,0.007691814790469637,23148.08,0.01770526252359929,3,上揚,多頭排列,1.1695178606229872,正常,🌤️ 穩定多頭,2.0,-0.0019199816760594021,0.003700161288426684,0.00982225091025289,3735.14736958,-206.51353851,-195.28331322,26.95968911,-38.1899144,,,
2025-02-25,TAIEX,23376.42,23285.72,-90.69999999999709,23376.42,23209.53,166.88999999999942,-0.011864473669134849,7531906148,0.06457805281834644,7220784492.6,2025-02-25,7531906148.0,7121702586.8,2025-02-14,7543572464.0,6480739273.6,2025-02-03,7689151963.0,0.5434717478578549,0.0,0.4565282521421451,🟩 中實體K,-188.89000000000306,23534.564000000002,23468.603,23342.979,-76.0779999999977,-9.83299999999872,6.881999999997788,23604.08,-0.013671898485423708,23289.75,-0.00017306744219198873,23266.82,0.0008116562425384079,-1,糾結,多頭排列,0.8170383634094299,正常,❓ 趨勢不明,0.0,-0.01057355470872547,-0.007792666653400631,-0.0024529431312086685,4120.97170896,-596.10535836,-513.38521546,11.21600076,-93.93614366,,,
2025-02-26,TAIEX,23221.84,23402.55,180.70999999999913,23431.24,23156.02,275.22000000000116,0.005017238032579543,6886556787,-0.08568207679690275,7140649023.2,2025-02-25,7531906148.0,7187945366.9,2025-02-14,7543572464.0,6573930683.6,2025-02-03,7689151963.0,0.6566019911343592,0.10424387762518061,0.23915413124046012,🟥 長紅K,,23494.258,23479.883,23349.7655,-40.306000000000495,11.280000000002474,6.786500000001979,23487.46,-0.0036282370938209665,23399.41,0.00013417341272636607,23300.01,0.004381573802854854,1,糾結,多頭排列,0.6164013371469925,正常,❓ 趨勢不明,0.0,-0.0039034218488620646,-0.0032935854067076206,0.0022606008612805098,3833.06082091,-99.84036125,-37.91490804,-20.36484679,-41.56060642,,,
2025-02-27,TAIEX,23446.46,23053.18,-393.27999999999884,23487.73,23053.18,434.5499999999993,-0.014928715033190784,8994191747,0.3060506179196341,7529661481.0,2025-02-27,8994191747.0,7354045452.2,2025-02-27,8994191747.0,6807849572.45,2025-02-27,8994191747.0,0.9050281900816926,0.09497180991830746,0.0,🟩 長黑K,,23407.402000000002,23445.260000000002,23337.424,-86.85599999999977,-34.62299999999959,-12.34150000000227,23730.25,-0.02936991772935446,23152.61,-0.004313070908221785,23525.41,-0.020484375691336272,-3,下彎,糾結,0.4609026978539517,糾結,🤝 盤整區間,0.0,-0.015132905394626944,-0.016723209723415382,-0.012179750430038843,5499.61479162,-598.75287217,-451.09309697,-80.00528039,-67.65449481,,,
2025-03-03,TAIEX,22734.05,22756.25,22.200000000000728,22775.02,22611.1,163.9200000000019,-0.012880218694340664,7315722624,-0.18661700464189582,7560678546.8,2025-02-27,8994191747.0,7331260468.2,2025-02-27,8994191747.0,6915585740.8,2025-02-27,8994191747.0,0.13543191800878765,0.11450707662274415,0.7500610053684682,🟥 錘子線,-296.9300000000003,23212.602000000003,23405.624,23298.966,-194.79999999999927,-39.63600000000224,-38.45799999999872,23565.31,-0.03555330953034886,23505.33,-0.032917550123592494,22694.71,0.002704312002197237,-3,下彎,糾結,0.8282168997862379,正常,❓ 趨勢不明,0.0,-0.019659665900445048,-0.027744357509972808,-0.023293565903310918,4395.96984655,-631.11065821,-570.39511508,92.84910113,-153.56464426,,,
2025-03-04,TAIEX,22508.8,22596.88,88.08000000000175,22700.94,22359.5,341.4399999999987,-0.007003350727821983,7667305249,0.048058495800072584,7679136511.0,2025-02-27,8994191747.0,7363091771.5,2025-02-27,8994191747.0,6914493405.1,2025-02-27,8994191747.0,0.25796626054358623,0.30476804123710777,0.437265698219306,🟥 中實體K,,23018.916,23314.779000000002,23294.0745,-193.6860000000015,-90.84499999999753,-4.8915000000015425,23285.72,-0.030483854408219192,23666.11,-0.047317594287352924,22793.96,-0.008721558020399192,-3,下彎,糾結,1.2747629377959657,正常,❓ 趨勢不明,0.0,-0.018334312528009575,-0.030791585028534955,-0.029930122357941194,4157.45130742,-563.59081606,-524.65267919,74.70300467,-113.64114153999999,,,
2025-03-05,TAIEX,22778.86,22871.9,93.04000000000087,22948.3,22757.22,191.0799999999981,0.012170706752436639,7220068963,-0.0583303092123964,7616769074.0,2025-02-27,8994191747.0,7418776783.3,2025-02-27,8994191747.0,6928473888.25,2025-02-27,8994191747.0,0.48691647477497274,0.39983253087711207,0.11325099434791518,🟥 中實體K,181.97999999999956,22936.152,23235.358,23297.971500000003,-82.76400000000285,-79.4210000000021,3.897000000004482,23402.55,-0.023200958381245012,23604.08,-0.032012207118778946,23161.58,-0.012665322950869857,-1,糾結,空頭排列,1.562496907365021,正常,❓ 趨勢不明,0.0,-0.0028013417420671427,-0.01564245319568559,-0.018287922620216175,3697.32472552,-158.15445475,-140.69586394,33.2243483,-50.68293911,,,
2025-03-06,TAIEX,22930.11,22715.43,-214.6800000000003,22979.97,22715.43,264.5400000000009,-0.006841145685316968,6624545535,-0.08248168141493138,7564366823.6,2025-02-27,8994191747.0,7352507923.4,2025-02-27,8994191747.0,6960472226.0,2025-02-27,8994191747.0,0.8115218870492159,0.18847811295078407,0.0,🟩 長黑K,,22798.728,23146.493,23275.664,-137.42399999999907,-88.8650000000016,-22.30750000000262,23053.18,-0.014868747807107327,23487.46,-0.033987029961572324,23316.6,-0.026465270523164133,-3,下彎,空頭排列,2.0670177793884097,發散,💣 強勢空頭,-3.0,-0.0036536248864409834,-0.018623253207300055,-0.024069517415271177,3603.4572086,-285.22827913,-261.22240322,28.72980415,-52.73568006,,,
2025-03-07,TAIEX,22696.23,22576.07,-120.15999999999985,22747.11,22542.08,205.02999999999884,-0.006135036844999218,6465829764,-0.02395874104290537,7058694427.0,2025-03-04,7667305249.0,7294177954.0,2025-02-27,8994191747.0,7004711108.15,2025-02-27,8994191747.0,0.5860605765010025,0.24815880602839246,0.16578061747060507,🟩 中實體K,,22703.306,23055.354,23238.637500000004,-95.42199999999866,-91.13899999999921,-37.026499999996304,22756.25,-0.007981017068072534,23730.25,-0.051124044175979266,23478.27,-0.03996266843609188,-3,下彎,空頭排列,2.327619425963765,發散,💣 強勢空頭,-3.0,-0.0056042939297034884,-0.02078840342247617,-0.028511460708486223,3672.91980202,-380.4132535,-295.02032163,26.67608011,-112.06901198,,,
2025-03-10,TAIEX,22548.98,22459.15,-89.82999999999811,22641.25,22407.57,233.6800000000003,-0.00517893504050963,6345999382,-0.018532869929113092,6864749778.6,2025-03-04,7667305249.0,7212714162.7,2025-02-27,8994191747.0,7022994631.8,2025-02-27,8994191747.0,0.3844145840465508,0.39485621362547213,0.22072920232797708,🟩 中實體K,,22643.886000000002,22928.244,23187.6815,-59.419999999998254,-127.11000000000058,-50.95600000000559,22596.88,-0.006132467168169746,23565.31,-0.049252086566054364,23252.14,-0.0353081038240538,-3,下彎,空頭排列,2.372587219788974,發散,💣 強勢空頭,-3.0,-0.008158316995589925,-0.02045922051422679,-0.03141890231673215,3549.62067264,-344.54180957,-287.18490139,44.02694552,-101.3838537,,,
2025-03-11,TAIEX,22126.06,22071.09,-54.970000000001164,22140.39,21769.57,370.8199999999997,-0.01727848115356108,8053156074,0.26901305676805376,6941919943.6,2025-03-11,8053156074.0,7310528227.3,2025-02-27,8994191747.0,7135678418.15,2025-02-27,8994191747.0,0.1482390378081042,0.03864408607949442,0.8131168761124014,🟩 錘子線,-333.09000000000015,22538.728,22778.822000000004,23128.629,-105.15800000000309,-149.42199999999502,-59.05249999999796,22871.9,-0.03628321029908361,23285.72,-0.055032624125043256,23384.05,-0.059487773372316415,-3,下彎,空頭排列,2.5855395083486035,發散,💣 強勢空頭,-3.0,-0.020748198389900222,-0.031069736617635603,-0.04572424072347741,4289.32802487,-612.75091022,-460.61876346,61.70962339,-213.84177015,,,
